created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Tue Dec 05 07:01:33 +0000 2023,1731931801625460000,dimana pengadaan helikopter H225M turut menggerakkan dan mendorong pertumbuhan perekonomian nasional dalam rangka menuju Indonesia Maju. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,2869617279,1.73193E+18,bangbonny_,https://twitter.com/bangbonny_/status/1731931801625460884
Tue Dec 05 07:01:33 +0000 2023,1731931800161690000,"Menyadari potensi tersebut, Prabowo meyakini bahwa pemanfaatan SDA secara optimal dapat menjadi pilar utama untuk mendorong pertumbuhan industri di Indonesia. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731931800161697859
Tue Dec 05 07:01:33 +0000 2023,1731931798631070000,"Ini juga sebuah wujud implementasi nyata dari perubahan paradigma belanja pertahanan menjadi investasi pertahanan, #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,2869617279,1.73193E+18,bangbonny_,https://twitter.com/bangbonny_/status/1731931798631075890
Tue Dec 05 07:01:32 +0000 2023,1731931796244200000,"Menurutnya, Indonesia adalah negara dengan kekayaan Sumber Daya Alam (SDA) yang melimpah, di antaranya batu bara, nikel, dan kelapa sawit. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731931796244201823
Tue Dec 05 07:01:32 +0000 2023,1731931795791530000,PTDI sebagai salah satu BUMN industri pertahanan dalam negeri yang dibina Kemhan RI mampu menghasilkan produk canggih yang dapat memenuhi kebutuhan Alutsista strategis TNI AU. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,2869617279,1.73193E+18,bangbonny_,https://twitter.com/bangbonny_/status/1731931795791532539
Tue Dec 05 07:01:31 +0000 2023,1731931792683530000,"Indonesia ingin jadi negara industri, kita tidak mau jadi negara pasar untuk barang-barang lain,” ungkap Prabowo. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731931792683532608
Tue Dec 05 07:01:31 +0000 2023,1731931792385430000,Penyelesaian kontrak helikopter H225M ini merupakan salah satu bentuk keberhasilan Kementerian Pertahanan RI dalam membina industri pertahanan dalam negeri. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,2869617279,1.73193E+18,bangbonny_,https://twitter.com/bangbonny_/status/1731931792385438176
Tue Dec 05 07:01:30 +0000 2023,1731931789327790000,"“Kita sudah punya rencana, kita sudah punya kajian, kita sudah punya peta di depan yang kita beri nama pohon industri. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731931789327794662
Tue Dec 05 07:01:30 +0000 2023,1731931789080380000,"Keberadaan helikopter H225M tersebut semakin meningkatkan kekuatan dan kesiapan operasional TNI AU, khususnya Skadron Udara 8 Wing 4 Pangkalan Udara Atang Sendjaja Bogor. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,2869617279,1.73193E+18,bangbonny_,https://twitter.com/bangbonny_/status/1731931789080383659
Tue Dec 05 07:01:30 +0000 2023,1731931786656220000,"@anarisajuniarti Kampanye dimulai, Prabowo seru bertemu Ketua Kesultanan Banten. dekade08",0,0,0,0,in,1.70038E+18,1.73186E+18,marniyulianii,https://twitter.com/marniyulianii/status/1731931786656223242
Tue Dec 05 07:01:30 +0000 2023,1731931785892710000,Arsitektur sistem terbuka helikopter memungkinkan penerapan senjata dan sensor baru sesuai permintaan. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,2869617279,1.73193E+18,bangbonny_,https://twitter.com/bangbonny_/status/1731931785892712688
Tue Dec 05 07:01:30 +0000 2023,1731931785708120000,Menteri Pertahanan itu mengungkapkan jika tidak ingin Indonesiasekedar menjadi negara pasar. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731931785708122210
Tue Dec 05 07:01:29 +0000 2023,1731931782616840000,"dan modular yang memungkinkannya untuk menangani semua jenis skenario operasi, baik dalam konflik konvensional maupun asimetris. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,2869617279,1.73193E+18,bangbonny_,https://twitter.com/bangbonny_/status/1731931782616842241
Tue Dec 05 07:01:29 +0000 2023,1731931782147440000,"Dalam sebuah orasi politiknya pada kegiatan doa bersama 2000 kiai se-Banten di Lebak, Banten, Minggu (3/12), #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731931782147449152
Tue Dec 05 07:01:28 +0000 2023,1731931779118890000,H225M juga dapat dilengkapi dengan sistem persenjataan HForce yaitu sistem persenjataan inkremental  #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,2869617279,1.73193E+18,bangbonny_,https://twitter.com/bangbonny_/status/1731931779118891391
Tue Dec 05 07:01:28 +0000 2023,1731931778993280000,"Jalani masa kampanye, calon presiden nomor urut 2 Prabowo Subianto menegaskan kembali komitmennya yakni ingin membawa Indonesia menjadi negara industri yang berkembang. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731931778993283475
Tue Dec 05 07:01:26 +0000 2023,1731931771791420000,"Prabowo Tegaskan Ingin Bawa Indonesia Jadi Negara Industri, Tak Mau Jika Bangsa Inii Hanya Dibilang Negara Pasar #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731931771791425937
Tue Dec 05 07:01:23 +0000 2023,1731931759150010000,Ada yg bisa bantu saran...? harus pilih yg mn? 1. @aniesbaswedan ❌ @cakimiNOW ❌ 2. @prabowo ✔️ @gibran_tweet ❌ 3. @ganjarpranowo ❌ @mohmahfudmd ✔️,0,0,0,0,in,380199382,1.73193E+18,hp3342,https://twitter.com/hp3342/status/1731931759150014570
Tue Dec 05 07:01:21 +0000 2023,1731931749318560000,Cuman baliho prabowo yang ngajakin joged🤣🤣  https://t.co/DPO4UlXXk5  #patriotprabowo  #prabowosangperekat  #prabowosatria  #prabowosubianto  #prabowo https://t.co/dRWp4jt8wy,0,0,0,0,in,242314741,1.73193E+18,jiya2svt,https://twitter.com/jiya2svt/status/1731931749318566311
Tue Dec 05 07:01:13 +0000 2023,1731931714635560000,@catatankaqihaty @zy_zy_its_me Dan ngikutin dan arahan Cawapresmu mProf Machfud MD Untuk memilih pak menhan Prabowo-Gibran yg sportif dan amanah🖤❤💙bukan pengemar bokep maap ✌Semarang saja banjir kok mau ngurus Indonesia https://t.co/TxG0UKkN1H,0,0,0,0,in,1.488E+18,1.73192E+18,EffendiRistriy1,https://twitter.com/EffendiRistriy1/status/1731931714635567430
Tue Dec 05 07:01:05 +0000 2023,1731931680896600000,@neohistoria_id @prabowo @gibran_tweet Bakal jadi big match gak niih?,0,0,0,0,in,1.17836E+18,1.73183E+18,indoormannn,https://twitter.com/indoormannn/status/1731931680896606336
Tue Dec 05 07:01:00 +0000 2023,1731931660365540000,"TKN Prabowo-Gibran: Program Makan Siang Gratis Mencapai 82,9 Juta Penerima pada 2029  https://t.co/CeuLziF8QK https://t.co/IKHHlF70ch",0,0,0,0,in,1.14921E+18,1.73193E+18,epicentrum_news,https://twitter.com/epicentrum_news/status/1731931660365549684
Tue Dec 05 07:00:55 +0000 2023,1731931641650740000,"@Metro_TV @prabowo Kl demi bangsa terhormat cari pemimpin,yg pantas untuk memimpin bangsa ini,bukan owowowowok😄🙏",0,0,0,0,in,263048211,1.73193E+18,syafi_tawakarun,https://twitter.com/syafi_tawakarun/status/1731931641650745617
Tue Dec 05 07:00:52 +0000 2023,1731931626882440000,"Selanjutnya, dari rumah duka pukul 08.06 WIB jenazah Doni diberangkatkan ke Mako Kopassus Cijantung. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,0,0,0,in,1.62072E+18,1.73193E+18,frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731931626882441588
Tue Dec 05 07:00:51 +0000 2023,1731931623149450000,Jenazah Doni Monardo sebelumnya telah diberangkatkan dari RS Siloam Semanggi ke rumah duka pada Minggu (3/12) malam. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,1.62072E+18,1.73193E+18,frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731931623149457730
Tue Dec 05 07:00:50 +0000 2023,1731931619337080000,"Doni sebelumnya dirawat intensif di Rumah Sakit (RS) Siloam Semanggi, Jakarta. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,1.62072E+18,1.73193E+18,frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731931619337085296
Tue Dec 05 07:00:49 +0000 2023,1731931615276720000,Doni Monardo tutup usia pukul 17.35 WIB. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,1.62072E+18,1.73193E+18,frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731931615276728472
Tue Dec 05 07:00:48 +0000 2023,1731931611589900000,"Seperti diketahui, Letjen TNI Purn Doni Monardo meninggal dunia Minggu (3/12) sore. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,1.62072E+18,1.73193E+18,frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731931611589902618
Tue Dec 05 07:00:47 +0000 2023,1731931607827690000,"Selanjutnya, jenazah lantas diberangkatkan ke Taman Makam Pahlawan (TMP) Kalibata untuk dimakamkan. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,1.62072E+18,1.73193E+18,frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731931607827694043
Tue Dec 05 07:00:46 +0000 2023,1731931603532940000,"Nantinya, akan dilakukan upacara pelepasan jenazah secara militer. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,1.62072E+18,1.73193E+18,frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731931603532947482
Tue Dec 05 07:00:45 +0000 2023,1731931599649010000,"Sejumlah para petinggi Kopassus, purnawirawan TNI AD, dan perwakilan BNPB juga terlihat telah berada di dalam ruangan. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,1.62072E+18,1.73193E+18,frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731931599649010088
Tue Dec 05 07:00:44 +0000 2023,1731931595777740000,"Selain itu, keluarga Doni Monardo juga terlihat di lokasi. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,1.62072E+18,1.73193E+18,frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731931595777749452
Tue Dec 05 07:00:44 +0000 2023,1731931595475450000,"@TeddGus @prabowo Baca cerita nya yg lengkap mas @TeddGus, JANGAN TDBAR FITNAH (APA MEMANG  TEBAR FITNAH CARA ANDA CARI MAKAN BUAT KELUARGA DI RUMAH ?) Kubu No.1 cuma minta cara debat di ubah bukan di hilangkan, BEGO LU DI PELIHARA.",0,0,0,0,in,1.08428E+18,1.73156E+18,AchmadThiam,https://twitter.com/AchmadThiam/status/1731931595475452237
Tue Dec 05 07:00:43 +0000 2023,1731931591965080000,Prabowo dan Wiranto terlihat bergantian mendekati peti jenazah Doni Monardo. Mereka tampak memberikan doa dan penghormatan kepada jenazah Doni. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,1.62072E+18,1.73193E+18,frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731931591965085905
Tue Dec 05 07:00:43 +0000 2023,1731931588210920000,"selain Prabowo, tampak juga Panglima TNI Jenderal Agus Subiyanto, Ketua Wantimpres yang juga mantan Panglima ABRI Wiranto, hingga mantan Kepala BIN Hendropriyono. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,1.62072E+18,1.73193E+18,frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731931588210929895
Tue Dec 05 07:00:42 +0000 2023,1731931584276670000,"Pantauan detikcom di lokasi, Senin (4/12/2023), #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,1.62072E+18,1.73193E+18,frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731931584276672772
Tue Dec 05 07:00:41 +0000 2023,1731931581013440000,Prabowo tampak memberikan penghormatan kepada jenazah Doni. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,1.62072E+18,1.73193E+18,frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731931581013447123
Tue Dec 05 07:00:40 +0000 2023,1731931578106850000,"Jakarta - Menteri Pertahanan (Menhan) Prabowo Subianto tiba di tempat persemayaman jenazah mantan Kepala BNPB Letjen TNI (Purn) Doni Monardo di Mako Kopassus Cijantung, Jakarta Timur. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,1.62072E+18,1.73193E+18,frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731931578106851622
Tue Dec 05 07:00:39 +0000 2023,1731931573778570000,Prabowo hingga Panglima TNI Hadiri Persemayaman Doni Monardo di Mako Kopassus #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto https://t.co/bOBOLY6IJX,0,1,0,0,in,1.62072E+18,1.73193E+18,frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731931573778579742
Tue Dec 05 07:00:16 +0000 2023,1731931474893440000,@starfess AESPA - BLACK MAMBA !!! LAGU DAN MV DEBUT TER AESTETIK✨️ https://t.co/EqiaIlf4n1,0,0,0,0,in,210038008,1.73169E+18,TochiPrabowo,https://twitter.com/TochiPrabowo/status/1731931474893443170
Tue Dec 05 07:00:08 +0000 2023,1731931444325580000,"dan daya saing negara serta menciptakan lapangan kerja, teknologi, dan memberikan nilai tambah bagi produk domestik #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,0,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731931444325580964
Tue Dec 05 07:00:07 +0000 2023,1731931440957550000,Pria kelahiran 1951 tersebut mengaku optimistis bahwa transformasi itu akan menjadi kunci untuk meningkatkan perekonomian #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731931440957554713
Tue Dec 05 07:00:07 +0000 2023,1731931437828620000,"tetapi juga mampu menciptakan produk bernilai tambah tinggi seperti menciptakan motor, mobil, pesawat terbang, kapal, dan perangkat elektronik. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731931437828628835
Tue Dec 05 07:00:06 +0000 2023,1731931434758410000,"Prabowo mengungkapkan harapannya agar Indonesia tidak hanya menjadi pemain utama dalam ekspor bahan mentah, #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731931434758410579
Tue Dec 05 07:00:05 +0000 2023,1731931431562010000,"Kita sekarang tidak mau lagi ada anak Indonesia yang kekurangan gizi, stunting, tidak boleh ada lagi istilah itu di bumi Indonesia,” ujar Prabowo. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731931431562018918
Tue Dec 05 07:00:04 +0000 2023,1731931427892300000,"“Anak-anak kita harus kuat, harus pintar. Ibu-ibu yang hamil pun akan kita memberi dukungan gizi karena mereka adalah yang mengandung anak-anak Indonesia. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731931427892302102
Tue Dec 05 07:00:04 +0000 2023,1731931424679180000,"Selain itu, Prabowo juga berkomitmen akan meningkatkan kecerdasan anak-anak generasi bangsa sehingga bisa menjadi SDM yang unggul dan berdaya saing di level global dengan pendidikan yang memadai. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731931424679186748
Tue Dec 05 07:00:03 +0000 2023,1731931420489130000,"Hasilnya, setelah kebijakan tersebut diterapkan, penerimaan dari sektor nikel melonjak drastis menjadi 33,8 miliar dolar AS atau mengalami kenaikan sepuluh kali lipat atau 1000 persen. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731931420489138331
Tue Dec 05 07:00:02 +0000 2023,1731931417037420000,"Namun, pada tahun 2020, Presiden Jokowi mengeluarkan larangan ekspor nikel mentah, yang kemudian mewajibkan pengolahan di dalam negeri. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731931417037427050
Tue Dec 05 07:00:01 +0000 2023,1731931413652300000,"Sebelumnya, pada tahun 2017, nikel diekspor sebagai bahan mentah, dan berhasil menyumbang penghasilan sekitar 3,3 miliar dolar AS atau sekitar Rp50 triliun. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731931413652308463
Tue Dec 05 07:00:00 +0000 2023,1731931409991000000,Ketua Umum Partai Gerindra itu memberi contoh kasus nikel yang bisa menjadi cermin kebijakan strategis bagi Indonesia. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731931409991008702
Tue Dec 05 07:00:00 +0000 2023,1731931409445440000,Prabowo: Tak Ada Rakyat Sejahtera Tanpa Pemerintah Bersih dan Adil  https://t.co/fYEuXZ1zE0,0,0,0,0,in,8.53783E+17,1.73193E+18,radaraktual,https://twitter.com/radaraktual/status/1731931409445441855
Tue Dec 05 06:59:59 +0000 2023,1731931406224260000,"“Batu bara, nikel, kelapa sawit, semua ada. Sebenarnya ini yang disebut pohon industri kalau diolah, harganya akan naik, kita akan jadi negara industri,” jelasnya, seperti yang dikutip dari Antara (4/12). #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731931406224261502
Tue Dec 05 06:59:59 +0000 2023,1731931405150830000,@Gus_Raharjo Prabowo auto kabur ... awokwokwok mkmkmk,0,0,0,0,in,1.4511E+18,1.73186E+18,SenoWerkudoro5,https://twitter.com/SenoWerkudoro5/status/1731931405150834781
Tue Dec 05 06:59:58 +0000 2023,1731931402667770000,dapat memberikan landasan yang kuat untuk mengembangkan sektor industri dengan mengoptimalkan pemanfaatan kekayaan alam yang ada. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731931402667774033
Tue Dec 05 06:59:57 +0000 2023,1731931399194910000,"dan kelapa sawit sebagai komoditas yang dibutuhkan industri pangan dan energi, #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731931399194919092
Tue Dec 05 06:59:57 +0000 2023,1731931395856210000,"Politikus yang saat ini mendapat julukan Gemoy tersebut, menilai bahwa keberadaan batubara sebagai sumber energi, nikel untuk industri logam, #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731931395856212101
Tue Dec 05 06:59:56 +0000 2023,1731931392215330000,"Menyadari potensi tersebut, Prabowo meyakini bahwa pemanfaatan SDA secara optimal dapat menjadi pilar utama untuk mendorong pertumbuhan industri di Indonesia. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731931392215331135
Tue Dec 05 06:59:55 +0000 2023,1731931388276780000,"Menurutnya, Indonesia adalah negara dengan kekayaan Sumber Daya Alam (SDA) yang melimpah, di antaranya batu bara, nikel, dan kelapa sawit. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731931388276789498
Tue Dec 05 06:59:54 +0000 2023,1731931384607070000,"Indonesia ingin jadi negara industri, kita tidak mau jadi negara pasar untuk barang-barang lain,” ungkap Prabowo. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731931384607072574
Tue Dec 05 06:59:53 +0000 2023,1731931381339450000,"“Kita sudah punya rencana, kita sudah punya kajian, kita sudah punya peta di depan yang kita beri nama pohon industri. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731931381339459813
Tue Dec 05 06:59:52 +0000 2023,1731931377644310000,Menteri Pertahanan itu mengungkapkan jika tidak ingin Indonesiasekedar menjadi negara pasar. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731931377644314744
Tue Dec 05 06:59:51 +0000 2023,1731931374100060000,"Dalam sebuah orasi politiknya pada kegiatan doa bersama 2000 kiai se-Banten di Lebak, Banten, Minggu (3/12), #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731931374100066505
Tue Dec 05 06:59:51 +0000 2023,1731931370186800000,"Jalani masa kampanye, calon presiden nomor urut 2 Prabowo Subianto menegaskan kembali komitmennya yakni ingin membawa Indonesia menjadi negara industri yang berkembang. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731931370186805760
Tue Dec 05 06:59:49 +0000 2023,1731931362914130000,Prabowo Tegaskan Ingin Bawa Indonesia Jadi Negara Industri Tak Mau Jika Bangsa Inii Hanya Dibilang Negara Pasar #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731931362914136524
Tue Dec 05 06:59:44 +0000 2023,1731931342328160000,"@Metro_TV @prabowo Sdh lah tahu diri,bapak sdh ,,,,,,? bangsa Ini ,cari wakil pemimpin kompeten apa gak ada 204 juta penduduk Indonesia,sabar🙏",0,0,0,0,in,263048211,1.73193E+18,syafi_tawakarun,https://twitter.com/syafi_tawakarun/status/1731931342328168596
Tue Dec 05 06:59:36 +0000 2023,1731931308459440000,"Prabowo berziarah ke makam Sultan Maulana Hasanuddin di Masjid Agung Banten, kemudian berlanjut menziarahi makam Abuya Dimyati atau Mbah Dim. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,0,0,0,in,1.62072E+18,1.73193E+18,frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731931308459446301
Tue Dec 05 06:59:36 +0000 2023,1731931308308480000,yang sudah menunggunya di pinggir jalan di sepanjang jalan Kasemen menuju pusat Kota Serang. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,0,0,0,0,in,1.61461E+18,1.73193E+18,harrispradana_,https://twitter.com/harrispradana_/status/1731931308308484317
Tue Dec 05 06:59:35 +0000 2023,1731931304881490000,"Diketahui, Prabowo bersafari kampanye di Banten hari ini. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,1.62072E+18,1.73193E+18,frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731931304881496420
Tue Dec 05 06:59:35 +0000 2023,1731931304579440000,"Usai berziarah, Prabowo bersama rombongan menggunakan jalur darat disambut warga #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,1.61461E+18,1.73193E+18,harrispradana_,https://twitter.com/harrispradana_/status/1731931304579440963
Tue Dec 05 06:59:34 +0000 2023,1731931301899600000,"Insyaallah mudah-mudahan kakau kita terus teriakan dengan tekad satu putaran, insyaallah Bapak menang satu putaran, kata Airin. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto""",0,1,0,0,in,1.62072E+18,1.73193E+18,frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731931301899600129
Tue Dec 05 06:59:34 +0000 2023,1731931300418710000,Prabowo Cium Kepala Anak Kecil yang Digendong Orangtuanya #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,1.61461E+18,1.73193E+18,harrispradana_,https://twitter.com/harrispradana_/status/1731931300418719800
